313803525,59.9430612,30.3053197,395588,2013-04-09 18:26:29,Danidin9
313803532,59.9431026,30.3054584,395588,2013-04-09 18:26:29,Danidin9
313803542,59.9427313,30.3060431,395588,2013-04-09 18:26:29,Danidin9
313803550,59.9417348,30.3035397,395588,2013-04-09 18:26:29,Danidin9
313803564,59.9418173,30.3030219,395588,2013-04-09 18:26:29,Danidin9
313803573,59.9419034,30.303212,395588,2013-04-09 18:26:29,Danidin9
313803583,59.9419933,30.3033777,395588,2013-04-09 18:26:29,Danidin9
313803592,59.9420998,30.303524,395588,2013-04-09 18:26:29,Danidin9
313803601,59.942216,30.3036566,395588,2013-04-09 18:26:29,Danidin9
313803617,59.9430469,30.3055246,395588,2013-04-09 18:26:29,Danidin9
313803625,59.9423901,30.3042947,395588,2013-04-09 18:26:29,Danidin9
313803630,59.942328,30.3037505,395588,2013-04-09 18:26:29,Danidin9
313803641,59.9419705,30.3039097,395588,2013-04-09 18:26:29,Danidin9
313803646,59.9417865,30.3036312,395588,2013-04-09 18:26:29,Danidin9
313803651,59.9418191,30.3036888,395588,2013-04-09 18:26:29,Danidin9
315079965,59.9398907,30.329604,3846961,2016-12-18 19:05:37,mini-me
315080069,59.9400454,30.3296703,3846961,2016-12-18 19:05:37,mini-me
315081775,59.9378317,30.331156,834057,2014-10-21 21:56:25,Gootroll
315081785,59.9374147,30.3300347,834057,2014-10-21 21:56:25,Gootroll
315081795,59.9368584,30.3306846,834057,2014-10-21 21:56:25,Gootroll
315083855,59.9366728,30.3322114,834057,2014-10-21 21:56:25,Gootroll
315083863,59.9370675,30.333217,834057,2014-10-21 21:56:25,Gootroll
315083870,59.9376461,30.3326829,834057,2014-10-21 21:56:25,Gootroll
315369730,59.9380692,30.3309139,834057,2014-10-21 21:56:26,Gootroll
315369731,59.9381816,30.3298128,834057,2014-10-21 21:56:26,Gootroll
315369732,59.9389119,30.3301464,834057,2014-10-21 21:56:26,Gootroll
315369733,59.9385951,30.331228,834057,2014-10-21 21:56:26,Gootroll
315369817,59.9382454,30.3307658,834057,2014-10-21 21:56:26,Gootroll
315369818,59.9383194,30.3301697,834057,2014-10-21 21:56:26,Gootroll
315369819,59.9387031,30.3303594,834057,2014-10-21 21:56:26,Gootroll
315369820,59.9386292,30.3309555,834057,2014-10-21 21:56:26,Gootroll
315370261,59.9382235,30.3294958,834057,2014-10-21 21:56:26,Gootroll
315370262,59.9383972,30.3280347,834057,2014-10-21 21:56:26,Gootroll
315370263,59.9391158,30.328369,3846961,2016-12-18 19:05:40,mini-me
315370264,59.938955,30.3297273,834057,2014-10-21 21:56:26,Gootroll
315370308,59.9390696,30.329578,437809,2011-08-25 14:59:13,Anton Khorev
315370309,59.9391007,30.3293136,437809,2011-08-25 14:59:13,Anton Khorev
315370311,59.9391772,30.3293496,437809,2011-08-25 14:59:13,Anton Khorev
315370314,59.9392272,30.3289264,437809,2011-08-25 14:59:13,Anton Khorev
315370316,59.939154,30.328892,437809,2011-08-25 14:59:13,Anton Khorev
315370318,59.9391854,30.3286253,437809,2011-08-25 14:59:13,Anton Khorev
315370320,59.9394008,30.3287266,834057,2014-10-21 21:56:26,Gootroll
315370321,59.9392876,30.3296806,437809,2011-08-25 18:27:28,Anton Khorev
315370404,59.9408003,30.3293209,437809,2018-05-16 22:33:59,Anton Khorev
315370406,59.9408309,30.3290338,437809,2018-05-16 22:33:59,Anton Khorev
315370407,59.9409769,30.3290959,437809,2018-05-16 22:33:59,Anton Khorev
315370409,59.9409462,30.329383,437809,2018-05-16 22:33:59,Anton Khorev
315370435,59.9410155,30.3293685,834057,2014-10-19 21:49:20,Gootroll
315370436,59.9410386,30.329125,834057,2014-10-19 21:49:20,Gootroll
315370437,59.9412532,30.3292059,834057,2014-10-19 21:49:20,Gootroll
315370438,59.9411944,30.3298333,834057,2014-10-19 21:49:20,Gootroll
315370439,59.9408257,30.3297058,834057,2014-10-19 21:49:20,Gootroll
315370440,59.9408518,30.3294273,834057,2014-10-19 21:49:20,Gootroll
315370441,59.9410936,30.3295665,834057,2014-10-19 21:49:20,Gootroll
315370442,59.941109,30.3294037,834057,2014-10-19 21:49:20,Gootroll
318500800,59.9398808,30.3290764,437809,2018-03-21 06:18:25,Anton Khorev
318500802,59.9398553,30.3284838,437809,2018-03-21 06:18:25,Anton Khorev
318500803,59.9402972,30.3284716,437809,2018-03-21 06:18:25,Anton Khorev
318500804,59.9401601,30.3291331,437809,2018-03-21 06:18:25,Anton Khorev
318500805,59.9400653,30.3293662,437809,2018-03-21 06:18:25,Anton Khorev
318500806,59.9399304,30.3293189,437809,2018-03-21 06:18:25,Anton Khorev
318501107,59.9401818,30.3279439,437809,2018-05-29 14:24:25,Anton Khorev
318501110,59.9394382,30.327633,437809,2018-03-21 03:43:35,Anton Khorev
318501112,59.939469,30.3273206,437809,2018-05-11 09:47:25,Anton Khorev
318501354,59.9387041,30.3273263,437809,2018-03-21 03:43:35,Anton Khorev
318501355,59.9387356,30.3270093,437809,2018-03-21 03:43:35,Anton Khorev
318501356,59.9394099,30.3272961,437809,2018-03-21 03:43:35,Anton Khorev
318501357,59.9393771,30.3276064,437809,2018-03-21 03:43:35,Anton Khorev
318501364,59.9386149,30.3272905,437809,2018-03-21 03:43:35,Anton Khorev
318501365,59.9377244,30.3269244,437809,2018-03-21 03:43:35,Anton Khorev
318501366,59.9378326,30.3259442,437809,2018-03-21 03:43:35,Anton Khorev
318501367,59.9387858,30.3263592,437809,2018-03-21 03:43:35,Anton Khorev
318501368,59.938743,30.3267513,437809,2018-03-21 03:43:35,Anton Khorev
